E1,px1,py1,pz1,pt1,eta1,phi1,E2,px2,py2,pz2,pt2,eta2,phi2,M,Rapidity,Pt,R(phi),Teta(phi)
78.987,39.1328,-3.4588300000000003,68.5244,39.2854,1.32305,-0.0881578,42.1484,-40.4748,5.58092,10.3496,40.8578,0.250673,3.00457,91.9042,0.7772451127753608,2.510822568024271,3.0058630512052344,1.600129147953814
46.96,33.7386,-32.6226,-1.6449099999999999,46.931000000000004,-0.0350423,-0.768583,46.8117,-33.611999999999995,32.5375,1.6938900000000001,46.7809,0.036201199999999996,2.37244,93.7715,0.000522332478289537,0.15254366587964363,2.493830664156851,1.8840900931560018
62.1608,30.7618,-26.8429,-46.8735,40.8268,-0.9823219999999999,-0.717474,40.5218,-32.2225,24.3478,3.3016699999999997,40.387,0.08166,2.49451,92.9347,-0.45296731746971136,2.8912226652404325,2.5956403989720918,1.8508581075589348
71.9248,40.1373,-5.99455,59.382,40.5825,1.1742,-0.148255,34.5674,-27.8809,19.3392,-6.59893,33.9316,-0.193272,2.53515,90.6986,0.5435254787485702,18.119023830838685,2.53948125953412,1.6292095729434715
58.6516,-1.95176,-35.2653,46.8247,35.3192,1.09406,-1.62609,45.3953,7.0606,44.8423,0.200675,45.3947,0.00442065,1.41462,92.1768,0.4871647682788324,10.85445416156888,2.155300079455295,2.425628947372297
63.0005,-30.0398,-18.4536,52.2124,35.2552,1.1841700000000002,-2.59072,82.6305,42.4356,31.6477,63.4463,52.9373,1.01502,0.640795,86.6241,1.082678065831236,18.10359446215033,2.668791552449348,2.8991167854379367
45.7611,-41.0893,-19.3855,5.4718300000000015,45.4327,0.120149,-2.70077,45.7832,41.1116,19.3872,-5.48233,45.4536,-0.120323,0.44065,91.5443,-0.00011469856720793243,0.022364704335180854,2.736481502842656,2.9798605490946333
64.1747,3.86575,48.43899999999999,-41.9178,48.593,-0.780831,1.49116,47.3297,-12.7088,-41.5641,-18.7352,43.4636,-0.418712,-1.86753,92.8924,-0.6097507602782947,11.201061704700134,2.389817241234149,-0.8969911919452613
82.8735,-4.23616,34.504,-75.2299,34.7631,-1.5146899999999999,1.6929599999999998,40.4843,-6.43509,-39.3959,-6.74666,39.918,-0.168218,-1.7327099999999998,91.4286,-0.8009060184086296,11.739091198747031,2.4224775552520605,-0.7970012121810934
103.223,39.1331,23.5919,-92.5581,45.6944,-1.45502,0.5425220000000001,93.9031,-41.5085,-18.8637,-82.0913,45.5938,-1.3506799999999999,-2.71504,91.2595,-1.4029054801883014,5.291351471977643,2.768713116609231,-1.373572891029624
34.4741,4.57525,-31.4676,-13.3157,31.7985,-0.40739000000000003,-1.42641,54.7822,-4.57791,45.1225,30.7259,45.3541,0.6341100000000001,1.6719099999999998,86.4703,0.19759040666104247,13.654900259086482,2.1977098389459875,2.2771232055365993
35.478,-11.0613,26.1101,-21.320999999999998,28.3565,-0.694659,1.9715099999999999,54.3016,18.3226,-33.496,38.6129,38.1798,0.8893709999999999,-1.07025,87.4876,0.1950399716516879,10.357509184161996,2.243275895336996,-0.4973433879565366
43.1719,38.198,-20.0485,-1.6666299999999998,43.1396,-0.03862380000000002,-0.483335,57.2981,-33.06,26.7281,38.4148,42.5131,0.811541,2.46171,93.1277,0.3835224684493193,8.427105087751071,2.50871059437413,1.7646713098151448
42.5276,-29.0282,-30.4988,-5.98139,42.1048,-0.141586,-2.3315,56.3559,35.409,24.5933,36.2953,43.1118,0.765044,0.607058,93.72,0.3167462013603892,8.694224455924749,2.409234663822518,2.8868759075609858
55.0591,-33.98,-6.07417,42.8947,34.5187,1.0429899999999999,-2.9647,66.3335,-43.7257,30.0797,-39.7918,53.0729,-0.692954,2.5390200000000003,90.06700000000002,0.025566435129391763,81.32921543375973,3.9033407038586834,2.433384865657837
46.9807,7.762869999999999,-45.556000000000004,8.45956,46.2127,0.18205,-1.40201,45.0526,-7.4575,43.681999999999995,-8.12363,44.31399999999999,-0.182308,1.7398900000000002,92.0131,0.003650108079316504,1.8987171555816402,2.23446844958706,2.2490661752356
46.705,-0.394937,-41.5765,21.2739,41.5784,0.49161499999999997,-1.5803,46.3381,0.364201,41.2491,-21.1089,41.2507,-0.491671,1.56197,93.0423,0.0017733735544809392,0.3288395683247423,2.2219582288828024,2.3620277865330297
53.1134,3.83699,47.4789,-23.4958,47.6337,-0.47517600000000004,1.49016,50.1653,7.010560000000001,-42.559,-25.6151,43.1326,-0.5635600000000001,-1.40754,90.0708,-0.5171768817472268,11.911119049547784,2.0498160105726564,-0.7568936176244562
60.2007,15.6407,-37.5118,44.4111,40.6419,0.945457,-1.1757600000000001,37.3535,-11.2398,33.6344,-11.7333,35.4627,-0.32510700000000003,1.8933,91.7311,0.34841677704576784,5.865334736398258,2.228675944950275,2.126521955625023
84.2463,-41.1386,-21.9747,-70.1581,46.6399,-1.19712,-2.65099,31.4303,4.95311,28.9292,11.2437,29.3502,0.374286,1.40123,92.4793,-0.5617877422272807,36.84772390243527,2.9985318896086466,2.6553522528819786
61.3361,6.4264800000000015,-29.8147,-53.2155,30.4995,-1.32331,-1.3585,34.091,-2.7627,31.4486,12.8662,31.5697,0.397036,1.65842,86.3839,-0.45113134194213,4.011597325056443,2.1438001647541682,2.2571074100604176
57.381,20.4294,-37.8407,-37.9906,43.0033,-0.796504,-1.07576,39.5476,-16.4272,35.4516,6.1097800000000015,39.0726,0.15574000000000002,2.0047099999999998,91.4168,-0.3416059354299327,4.661051775082531,2.2751091757759667,2.0633060866596282
67.7254,34.8327,2.70072,58.0182,34.9372,1.2806899999999999,0.0773792,207.485,-46.6,-3.7135599999999998,202.15,46.7477,2.1705,-3.0620700000000003,88.9591,1.7860572878757828,11.810808361649086,3.063047538888785,-1.5455314780943714
63.3919,-41.0483,0.118171,-48.3067,41.0485,-1.00105,3.1387099999999997,42.1219,41.5544,1.2422,-6.7774,41.573,-0.16231099999999998,0.0298845,89.9822,-0.579161719115538,1.4514635605625803,3.1388522659469413,0.009520980591968611
51.0368,-9.05294,-50.2268,-0.23714200000000002,51.0361,-0.00464653,-1.74912,39.5821,3.17246,39.4135,-1.80023,39.541,-0.0455124,1.49048,89.7559,-0.022486648889502997,12.30883836600351,2.298032072186983,2.4358625271819085
98.1067,40.5186,-7.5450399999999975,89.0293,41.2151,1.5130299999999999,-0.184103,83.0955,-47.5961,-1.37068,68.0997,47.6159,1.15541,-3.1128,89.527,1.321463054417637,11.383368103000093,3.1182395281005912,-1.6298713671339078
57.2086,11.2484,-31.2982,46.548,33.2582,1.13775,-1.2257799999999999,37.8495,-16.473,31.8285,-12.1723,35.8387,-0.333428,2.04839,88.4692,0.3787579240388289,5.251443920485106,2.3871401719421503,2.110046946139069
44.9829,-18.096,-40.8616,5.13018,44.6893,0.11454600000000001,-1.9877,44.3457,17.8614,40.2762,-5.0324800000000005,44.0591,-0.113974,1.1533799999999998,89.3263,0.0010937151030761731,0.6306586398361638,2.2980941482889685,2.6158153840509675
111.68700000000001,-18.095,-12.3673,-109.515,21.9176,-2.3117900000000002,-2.54205,25.122,23.5426,2.84039,8.2935,23.7133,0.342977,0.12006900000000001,91.3807,-0.9502021820585755,10.974441211656293,2.544884038077374,3.0943945932666965
57.3113,-49.4403,0.947117,-28.9713,49.4493,-0.556678,3.12244,47.9486,39.8177,0.984719,-26.6952,39.8299,-0.628108,0.024725599999999997,88.795,-0.5885446786223921,9.814602441815765,3.1225378955098946,0.007918513473201735
56.5558,-23.1307,44.4085,26.2948,50.0713,0.5035890000000001,2.05099,55.2596,23.7608,-34.2193,36.3054,41.6598,0.787512,-0.96386,92.0853,0.632619219070594,10.208664097226434,2.2661831522849165,-0.4393188346394969
43.593,-14.1805,-41.2141,-0.806087,43.5855,-0.018493400000000004,-1.90218,44.201,14.3745,41.7904,0.811521,44.1934,0.018361900000000004,1.2395100000000001,87.7919,6.189489039041481e-05,0.6080770428161183,2.270390669576494,2.5640752037321324
44.0072,-18.4066,-38.8911,9.23596,43.027,0.21304,-2.01285,43.5848,19.2346,38.6989,-5.6614,43.2154,-0.130632,1.10953,87.5149,0.04083188341693966,0.850014611639117,2.298395515006066,2.637810665163474
37.6078,-18.4399,-32.2863,5.6482,37.1811,0.151332,-2.0897200000000002,49.1946,24.4144,35.6343,-23.5421,43.1957,-0.521104,0.970116,84.6615,-0.20914212028935739,6.848631560392195,2.303921598461198,2.706966193214248
343.01099999999997,62.8763,-15.387,336.848,64.7317,2.35163,-0.240002,164.025,-26.9192,15.2071,161.084,30.9176,2.35283,2.62737,88.6334,2.3519985509031303,35.95755003361603,2.6383089426570194,1.661890377817928
176.738,-25.7863,-52.2173,-166.86700000000005,58.2373,-1.7749700000000002,-2.02949,107.131,5.58805,35.3623,-100.97200000000001,35.8011,-1.76005,1.4140700000000002,90.2866,-1.7692784770930976,26.307039515355964,2.4735447489382523,2.533043652309556
74.1785,-24.185,9.49351,-69.4795,25.9815,-1.71005,2.7675400000000003,37.8559,32.1276,17.3974,9.90963,36.5357,0.268012,0.4963010000000001,90.6472,-0.5925268739887987,28.039364033231926,2.811688520124696,0.1774432072238623
45.0163,-5.2415,-33.1017,-30.0542,33.5141,-0.806458,-1.72784,46.2126,-10.1631,41.7916,16.9046,43.0096,0.38356799999999996,1.80935,88.5267,-0.14514936932110992,17.686606886850853,2.5018350241572684,2.333154852237757
83.7493,-32.5436,23.4575,-73.5159,40.1166,-1.36614,2.51704,64.8438,26.1558,-40.952,-42.9362,48.5921,-0.7966310000000001,-1.00241,90.3988,-1.0548839518885482,18.62421861689773,2.709301786383348,-0.37899644201577815
163.268,37.5998,28.7886,156.25,47.3553,1.90913,0.653447,139.779,-31.9136,-29.7893,132.787,43.6563,1.8315299999999999,-2.3906099999999997,90.8971,1.8719385781806392,5.773583889578468,2.4783077197775496,-1.3039749684735982
82.3348,50.4647,2.36551,65.0133,50.5201,1.0704200000000001,0.0468403,50.9016,-36.3436,-19.3821,29.9072,41.1888,0.673918,-2.6516599999999997,90.8464,0.8920842982678181,22.112661541255047,2.6520736734306776,-1.5531336441846373
137.3,30.9557,-23.3881,131.705,38.7976,1.9363700000000001,-0.647034,45.5945,40.0927,19.5351,9.47649,44.5987,0.210916,0.45339399999999996,91.9548,1.0250824773881564,71.15279862071485,0.7900753865246025,2.5303791371633246
45.4404,-16.9181,42.02,-3.59421,45.2979,-0.0792631,1.95356,42.8937,24.4922,-34.9924,-3.9401300000000004,42.7122,-0.0921179,-0.960117,87.4037,-0.08550141984792903,10.33219011487884,2.1767455816629098,-0.4568007101906968
96.2558,-10.0515,-43.2346,-85.4102,44.3876,-1.40921,-1.7992299999999999,104.507,-12.6882,45.7416,-93.1043,47.4688,-1.4262299999999999,1.84138,88.9656,-1.4180009993091556,22.8774781191022,2.574472547396845,2.3446172773528535
39.9417,29.6944,-17.223,20.4191,34.3277,0.564387,-0.52559,91.8001,32.0347,85.9805,2.8954,91.7543,0.0315508,1.21415,90.963,0.17885418722940577,92.40170773887245,1.3230287489695756,1.9793284954972297
101.895,-20.8795,38.5608,91.9768,43.8508,1.48641,2.06707,62.1537,22.4873,-36.8901,44.6823,43.2037,0.9053680000000001,-1.0233700000000001,90.7246,1.1979878249171483,2.3186762020601357,2.3065265101012824,-0.45970580477643036
64.9778,-12.6221,-22.3858,-59.6796,25.6991,-1.57911,-2.0842099999999997,33.5989,11.8419,25.0184,19.0453,27.6794,0.6428649999999999,1.12871,89.7701,-0.43827067706124334,2.7457776312003124,2.3702146713325356,2.645257852332533
56.8191,-27.1774,21.4751,-45.0401,34.638000000000005,-1.07864,2.47287,42.765,32.8432,-27.2541,2.7145,42.6786,0.0635606,-0.6926640000000001,89.7778,-0.453807418399518,8.093091537848812,2.5680477904034418,-0.2731063476212357
279.403,-51.2913,-7.81007,-274.543,51.8825,-2.36809,-2.99048,105.244,35.5319,5.70599,-98.8998,35.9871,-1.7356599999999998,0.159229,90.7762,-2.107256570138131,15.89924026506927,2.9947160975359584,3.0883975876603977
132.44899999999998,-3.19517,36.7444,-127.21,36.8831,-1.9516200000000001,1.65753,50.5551,-16.1682,-36.2263,-31.3377,39.6706,-0.724799,-1.99058,89.3194,-1.3183037054484696,19.37030008458568,2.590330951307188,-0.8764396407330646
57.7779,44.2356,-16.4124,33.3484,47.1822,0.658229,-0.355279,37.5518,-30.7593,18.1237,-11.6416,35.7016,-0.32056100000000004,2.60915,91.8261,0.23176486665687263,13.584520947755204,2.633227466502087,1.7061305645741167
106.88799999999999,-16.7246,-13.5644,-104.696,21.5338,-2.285,-2.4601599999999997,24.1241,18.4982,10.8203,11.0769,21.4304,0.49625699999999995,0.5292720000000001,91.5909,-0.8964882125767872,3.2673753641110785,2.516449100535117,2.929685333468923
41.3006,32.8844,-20.8818,13.7222,38.9542,0.345359,-0.565764,51.9768,-48.7285,17.7404,3.5195199999999995,51.8574,0.0678173,2.79244,90.2358,0.18699291693075565,16.152519889168993,2.849177084229059,1.7706960175717004
75.8829,-5.60537,30.2833,69.3521,30.7977,1.55091,1.7538200000000002,50.4903,35.5923,-31.9041,16.2657,47.7984,0.33405100000000004,-0.730811,87.9656,0.8244777373478818,30.030700349224293,1.8999919236988878,-0.3948167068530616
74.1661,-2.57373,-42.0323,61.0513,42.111000000000004,1.16657,-1.63195,65.9648,8.94989,50.8108,41.1037,51.593,0.730082,1.39644,95.3065,0.9265833429010866,10.849768596407944,2.1478606742756847,2.4338056781342514
42.8815,-23.7137,20.0184,29.5929,31.0335,0.848166,2.44049,43.1642,23.8679,-20.1494,-29.7904,31.2358,-0.8482709999999999,-0.701121,86.0453,-0.002295295951280909,0.2023329928607786,2.5392050127433587,-0.2797530538875065
169.43400000000003,5.9223300000000005,39.3093,164.705,39.7529,2.12887,1.42126,57.755,-4.96535,-37.9143,43.2838,38.238,0.971673,-1.70102,91.3941,1.560416993782532,1.691696107579612,2.216630106264913,-0.8747607168112718
218.888,33.7564,21.5244,215.196,40.0349,2.38349,0.567638,146.296,-36.9561,-24.6421,139.39,44.4184,1.8612400000000002,-2.5535,87.2271,2.109133206230921,4.467452672385013,2.6158316362189673,-1.3520551490439836
88.4957,-27.0832,-63.2102,-55.6997,68.7679,-0.740432,-1.9756,42.5699,18.8058,25.5138,-28.4178,31.6956,-0.806326,0.9356120000000001,92.8057,-0.7612232786767761,38.59448048257678,2.1859472030550053,2.699300507501065
37.5758,-24.1038,-28.6915,-2.78093,37.4726,-0.0741444,-2.26951,54.4635,30.6775,43.3032,-12.2471,53.0686,-0.228777,0.954432,89.3794,-0.1647530570610906,16.022337800083974,2.4620349475025733,2.7435011310798743
45.1179,-29.11,-8.308910000000001,33.4543,30.2726,0.953773,-2.86355,47.8589,31.788,14.9446,-32.5061,35.1257,-0.827644,0.43946999999999997,92.6962,0.01019859657785321,7.155701627101286,2.8970765408252506,2.9893104677303786
32.5673,27.1364,-12.4315,-13.0266,29.8484,-0.42363900000000004,-0.42957799999999996,64.3297,-52.8189,25.9632,25.9688,58.8551,0.42804200000000003,2.68473,91.5359,0.13436945966598868,29.02925612446864,2.7188807312907275,1.7294592883780224
69.3629,9.16964,37.9403,-57.3381,39.0326,-1.17743,1.33366,93.376,-1.6877799999999998,-52.172,-77.4229,52.1992,-1.1854200000000001,-1.60314,89.8048,-1.1819994880201117,16.078542034326368,2.0853553306810806,-0.8769016607556867
56.7976,-37.6929,-29.2949,30.7736,47.7383,0.6067170000000001,-2.4809099999999997,49.5643,36.4535,24.7488,22.6989,44.0609,0.49473999999999996,0.596434,91.8223,0.5529676692687076,4.712020540065589,2.551597136002468,2.905660638193819
158.023,-27.3029,28.5891,152.999,39.5321,2.06275,2.33319,98.4489,17.8778,-44.933,85.75299999999999,48.358999999999995,1.33738,-1.19212,91.759,1.6651608408567715,18.866785026071614,2.6201003168771995,-0.47236122306034684
151.963,52.9888,19.9405,-141.02200000000005,56.6166,-1.64382,0.35992399999999997,66.2126,-33.5059,0.850413,-57.1028,33.5167,-1.3027,3.11622,86.8054,-1.5165690309200275,28.492901849119704,3.136936781985892,1.4558056674219573
64.0408,-29.0545,-22.3145,-52.5273,36.6347,-1.1574799999999998,-2.4866599999999996,149.59,26.1788,44.1572,-140.506,51.3341,-1.73186,1.03565,88.8305,-1.491408914178128,22.031186844561965,2.693705417839894,2.746958595208621
114.475,-2.45095,-38.5877,-107.74799999999999,38.6655,-1.7487400000000002,-1.6342299999999998,63.393,-1.6816900000000001,43.9688,-45.6353,44.0009,-0.9073959999999999,1.60903,89.804,-1.3024144345706208,6.78490608480324,2.293400364916688,2.3639642936898286
106.881,-24.9314,24.6103,-100.976,35.032,-1.7805900000000001,2.36268,35.9413,29.1577,-18.5659,-9.8439,34.5668,-0.281064,-0.566998,89.7919,-1.0350568562588094,7.3753903659399604,2.4297620283484553,-0.23552689174526031
65.7847,-1.2284,-37.1691,54.2638,37.1894,1.17187,-1.6038299999999999,41.2009,5.43176,40.7689,-2.4283099999999997,41.1291,-0.059006899999999994,1.43834,93.4257,0.528859804150589,5.534148112365625,2.154319527020075,2.4105395955120206
59.0857,-44.9674,-11.6845,36.5037,46.4606,0.721456,-2.88737,37.3561,36.0738,1.8612,-9.52293,36.1218,-0.26067199999999996,0.051548699999999996,91.6377,0.287424059998538,13.25116386775139,2.8878301171245675,3.123741382625061
178.641,19.8145,30.4894,-174.90099999999995,36.3623,-2.27447,0.994505,30.233,-14.3758,-21.5829,-15.5416,25.9323,-0.568237,-2.1583900000000003,85.1531,-1.5378494270285252,10.435765421855745,2.3764863953166238,-1.139028501057794
181.52,-43.7439,-6.88097,176.035,44.2818,2.08872,-2.98557,150.17,41.2287,11.284,143.958,42.745,1.9287599999999998,0.26715,87.15799999999999,2.010112924353655,5.0707893094566625,2.997498514995462,3.052349927600289
150.067,-45.7137,-4.03592,-142.877,45.8915,-1.8537,-3.05353,110.19,44.1056,2.53179,-100.946,44.1782,-1.56427,0.057339999999999995,90.9877,-1.711691313062402,2.2019065981326276,3.054068325447222,3.1228165938755943
59.5227,-54.0461,-16.4412,18.7526,56.4915,0.32614099999999996,-2.84628,45.4137,30.8721,9.634960000000001,31.8821,32.3407,0.8713110000000001,0.302514,88.6816,0.5262736639227845,24.15282962589684,2.862311052034003,3.03570617587328
44.5785,-12.8119,-38.5262,-18.4071,40.6007,-0.43911999999999995,-1.8918400000000002,43.6571,12.5395,37.735,18.0211,39.7639,0.438968,1.24997,88.2308,-0.00437467940827001,0.836779062835588,2.267483977120897,2.5577206809715283
56.4875,-12.6137,-18.04,-52.0219,22.0124,-1.59523,-2.18099,38.4417,21.5828,25.289,19.2978,33.2468,0.551979,0.8643040000000001,88.3612,-0.3594405026696281,11.53224851492544,2.346004856029927,2.7642888470972387
94.5083,14.1821,-40.0124,-84.4375,42.4514,-1.43872,-1.23017,63.1579,-13.2429,41.9077,-45.3573,43.9503,-0.9038309999999999,1.87687,89.4845,-1.1667430627020012,2.115244366497638,2.244094299667463,2.150984185122483
78.2935,30.3102,-16.7584,-70.2162,34.6346,-1.4558,-0.5050640000000001,90.4775,-26.1878,53.0305,-68.47,59.1442,-0.9885959999999999,2.02949,88.9784,-1.1621579148741106,36.5056080646522,2.0913917146713574,1.8147041363012244
82.3861,7.0911300000000015,20.8271,-79.39399999999998,22.0012,-1.9951400000000001,1.24263,30.493000000000002,-4.91104,-28.3303,10.1531,28.7529,0.34615999999999997,-1.7424400000000002,88.805,-0.71436644845758,7.8135013053112115,2.140146366606733,-0.9512958807437323
104.118,-6.13061,-39.2612,96.2364,39.736999999999995,1.6178,-1.7256900000000002,55.348,9.721110000000001,42.2246,34.438,43.3291,0.728603,1.3445200000000002,91.2788,1.1551406329111795,4.655473102703957,2.1876334259880017,2.479713574041503
70.4995,-37.1375,0.0884953,-59.9246,37.1376,-1.25616,3.13921,34.0111,26.6564,18.2709,10.5999,32.317,0.322384,0.600875,89.6806,-0.5125875318601786,21.140502666485066,3.196199335104899,0.1891221019125131
190.99200000000002,-39.7564,2.2729,-186.794,39.8213,-2.24992,3.08448,81.84100000000002,41.8432,-0.48983000000000004,-70.3338,41.8461,-1.29103,-0.011705799999999999,91.1884,-1.7594055869196572,2.744826563719467,3.0845022120519934,-0.0037950461026945398
96.3548,-34.1789,38.9483,-81.2346,51.8186,-1.2317200000000001,2.29107,35.0207,24.0426,-22.1404,-12.5776,32.684,-0.375908,-0.7442340000000001,89.8529,-0.8954533833755569,19.627788466865034,2.4089180126471716,-0.3140882916050162
118.04,42.4903,3.60216,110.069,42.6427,1.67697,0.0845739,35.7753,-33.1539,-5.7687,12.1409,33.652,0.353378,-2.96932,92.9096,1.0835820869137671,9.584480190996272,2.970524197336425,-1.5423214434131427
39.4219,-12.8519,-37.2453,-1.30208,39.4003,-0.0330415,-1.90307,55.9388,8.80425,41.4232,-36.5478,42.3485,-0.781129,1.36137,87.3339,-0.419979040183755,5.817071336377096,2.3398725823856306,2.520635707497281
50.2674,-9.46514,-42.5617,-25.0142,43.6015,-0.546143,-1.78962,63.1452,7.22699,39.7574,-48.5224,40.4089,-1.0164799999999998,1.3909799999999999,86.2664,-0.7725311415172333,3.5879540008896473,2.2666197530243135,2.48087916220044
58.9161,-43.7964,8.28991,38.5259,44.5741,0.782103,2.95452,49.6173,42.2445,-7.071389999999999,25.0452,42.8323,0.555685,-0.165854,87.9449,0.6711387448018254,1.9731154554156207,2.9591715022478846,-0.05607682966506556
100.12799999999999,-29.6341,21.2914,-93.2418,36.4897,-1.66757,2.51857,29.555,-0.19934100000000002,-29.511,1.59469,29.5117,0.0540095,-1.57755,86.3758,-0.8805625548866531,30.945048490194374,2.971844351139541,-0.5595819693066728
177.076,-15.0134,-40.1398,171.812,42.8556,2.09691,-1.92871,85.9089,18.8837,37.2597,75.0696,41.7717,1.34905,1.10171,90.4839,1.7275623534074387,4.824333954029301,2.221190488949563,2.622606804611632
47.1645,-4.57602,46.0691,-9.0102,46.2958,-0.193414,1.6698,46.9026,4.54672,-45.8169,8.94281,46.042,0.193031,-1.4718799999999999,94.0667,-0.0007164036260175305,0.2538962977280311,2.2259071800953425,-0.7224831660006683
57.1607,-7.7411600000000025,20.4221,-52.8237,21.8401,-1.61659,1.9331200000000002,33.2416,15.321,-17.1311,24.0163,22.9828,0.912817,-0.841117,85.2902,-0.3301525261275619,8.263452996514227,2.108181856977476,-0.41040141272998454
35.3127,20.0072,-28.9526,-2.9039099999999998,35.1929,-0.0824207,-0.9661139999999999,61.4994,-18.9677,44.9384,37.4558,48.7774,0.7074,1.97019,89.0063,0.3733247409130756,16.019561850749852,2.194316498843319,2.0267069972555194
109.204,-23.5419,24.8636,103.697,34.2406,1.82742,2.3289,23.3978,14.7149,-16.6589,-7.30762,22.2271,-0.32311799999999996,-0.847282,90.2613,0.922140666808774,12.051266783620717,2.478237679788603,-0.3489262073491411
92.88600000000001,-3.9811199999999998,-30.4768,-87.6533,30.7357,-1.77052,-1.70069,45.1346,7.60429,42.1284,-14.3001,42.8092,-0.328123,1.39222,92.2295,-0.9475733595372781,12.201931953953029,2.1978678314448303,2.4556003181484694
49.2299,-41.7493,-22.0742,13.9032,47.2258,0.290304,-2.65522,49.1539,39.2117,19.1049,22.6613,43.6183,0.498618,0.453375,91.2532,0.39033806434146895,3.905912985461913,2.6936484809687027,2.9724750491648977
90.6403,1.05508,-43.9313,79.2754,43.9439,1.35239,-1.5467799999999998,74.7717,-8.69386,48.5215,56.2217,49.2942,0.977341,1.7480900000000001,94.4577,1.154225770876212,8.911840209990304,2.3341694489689475,2.295172336042335
47.7102,-1.8115599999999998,-46.7269,9.4636,46.762,0.201021,-1.60955,47.4517,1.8077299999999998,46.4751,-9.40484,46.5102,-0.20085699999999998,1.5319200000000002,95.1615,0.0006174740885574869,0.25182912639327776,2.2220328730466616,2.3809008232673
45.6183,-10.9816,-32.0357,-30.5636,33.8656,-0.810722,-1.90104,65.0778,-46.4573,45.0485,6.8892,64.712,0.10625899999999999,2.3715900000000003,90.6895,-0.21722169855423087,58.89448358759927,3.0394723571205584,2.2465053035283287
75.4822,-36.3463,11.9302,65.0705,38.2542,1.3013299999999999,2.82444,42.7726,39.5911,-16.016,2.34766,42.7079,0.0549423,-0.384411,97.0142,0.6476847460556899,5.217517482481489,2.8504794562531055,-0.13527052067180848
44.2551,-19.5509,-30.8274,-25.0187,36.5043,-0.6406350000000001,-2.13599,50.4583,19.6208,45.9918,-6.76761,50.0022,-0.134936,1.16756,87.92200000000004,-0.34913163053060214,15.164561100473694,2.4342657278325226,2.6413535097048735
92.9787,-53.827,-7.3356,75.4577,54.3246,1.13158,-3.00615,50.5527,34.5174,8.39223,35.9678,35.523,0.890199,0.23850300000000002,88.3835,1.0360273486977003,19.338488025616165,3.015596376093624,3.062420138402314
38.7961,15.4037,31.9702,-15.6764,35.4876,-0.42850900000000003,1.1218,53.4804,-16.8749,-49.8102,9.71231,52.591,0.183642,-1.8974400000000002,90.3269,-0.0647230408174107,17.90055947282096,2.204249031665887,-1.0368594707232606
108.038,-46.2669,13.4508,-96.6985,48.1825,-1.4467299999999998,2.85867,88.4953,37.0629,-26.1897,-75.9727,45.3824,-1.28759,-0.61516,92.536,-1.3695296324308717,15.716016963912962,2.924109436136069,-0.21195869525267597
52.1146,26.6181,-18.8228,-40.6584,32.6009,-1.0458100000000001,-0.615505,40.9121,-29.7419,22.2908,17.0977,37.168,0.445162,2.49843,89.8726,-0.2589018910458303,4.667456527917536,2.5731301696426083,1.812343084475837
35.6271,2.13745,-30.5003,-18.2878,30.5751,-0.567218,-1.5008299999999999,56.4227,6.546,39.7943,39.4597,40.3291,0.8660469999999999,1.4077600000000001,88.6743,0.2341945825961933,12.719305794834089,2.057736354954152,2.388181898158974
75.5115,-24.3113,-42.3848,-57.5714,48.8621,-1.00197,-2.09157,43.0717,-35.1923,19.6615,15.1686,40.3122,0.367921,2.6321,90.5922,-0.3741065964615696,63.694793946208826,3.3619362687148007,2.242259967563506
211.27900000000002,34.3373,-25.6231,-206.889,42.8438,-2.27832,-0.641077,113.095,-36.1928,28.9442,-103.164,46.3432,-1.5404,2.46702,95.2419,-1.895497618908771,3.8042851444128085,2.548954177761735,1.8250321759107448
69.0483,-13.5306,-62.8757,-25.1242,64.3151,-0.381333,-1.78276,32.3948,2.7006099999999997,32.0394,-3.9486800000000004,32.1531,-0.122502,1.48671,91.5276,-0.29485039128314533,32.68281017737153,2.321322864596823,2.4464980640708536
178.09,34.7676,7.51818,174.50099999999995,35.5712,2.29377,0.21296199999999998,45.8339,-34.9782,-3.89035,29.3619,35.1939,0.75922,-3.03083,92.5659,1.5299236544461687,3.633937653413993,3.03830270090786,-1.5006463825113676
61.0541,-19.0573,-31.5368,-48.681000000000004,36.8477,-1.09128,-2.11436,38.942,0.9772639999999999,37.7868,9.3632,37.7995,0.24524200000000002,1.54494,89.9299,-0.4155717610889475,19.129824927617502,2.618655726360378,2.5105654438138276
47.8653,25.881999999999998,-12.0897,-38.4062,28.5664,-1.10527,-0.436989,54.985,-22.326,47.8244,15.4179,52.778999999999996,0.28812,2.00756,93.5954,-0.22734999415077897,35.91119491314651,2.054569672637314,1.785124738114524
148.15,-23.8435,33.9181,142.23,41.4602,1.94645,2.18352,56.3133,17.0929,-32.7974,42.4657,36.9843,0.982389,-1.09036,87.4402,1.4899718833539788,6.842994143647938,2.4406237973108436,-0.4631345442164191
93.0855,9.13612,36.2062,-85.2674,37.3411,-1.5636700000000001,1.32362,41.5226,-7.4924100000000005,-39.6154,-9.929689999999999,40.3177,-0.243862,-1.7577200000000002,95.0922,-0.8815933655621517,3.78476250299804,2.2003521315462216,-0.9253573451458673
150.871,-25.8366,22.8772,146.872,34.5094,2.155,2.41687,161.221,30.6984,-47.3064,151.036,56.394,1.71147,-0.9951760000000001,89.6226,1.8806721941977262,24.908290023203115,2.6137398240597705,-0.39060500428380773
