E1,px1,py1,pz1,E2,px2,py2,pz2,Class
47.2667,40.7543,-13.0354,20.0825,24.7763,-10.4123,-20.5859,9.037,0
24.8312,-22.2246,4.9777,-9.8935,43.5648,22.0213,2.5831,-37.5005,0
224.7084,-32.6431,-31.6113,-220.066,141.7888,34.4886,26.7704,-134.8998,0
40.3072,-30.1085,-3.7873,-26.5293,29.5179,25.6338,14.4148,2.5353,0
66.9279,-29.3699,12.9927,-58.7191,45.2101,21.2671,-22.7073,-32.8031,0
70.2228,27.4367,-42.6846,48.5437,47.6469,-11.4412,46.0548,4.2758,0
50.4705,20.5525,-13.9715,-43.9279,26.583,-18.5117,10.3919,-15.9994,0
77.5218,14.882,25.0836,71.826,32.7549,-11.5159,24.3237,-18.6716,0
54.8289,-23.6987,-10.6193,-48.2888,22.5477,19.9,6.3757,-8.4701,0
68.8529,-33.661,29.7526,52.1769,32.9946,20.7765,-21.8148,13.4571,0
57.6121,-27.7668,1.2183,-50.4646,82.3049,27.5662,1.8755,-77.5286,0
254.8176,94.7456,-48.0619,-231.6146,135.5327,-85.9496,49.1103,-92.574,0
27.8453,-23.7481,6.3519,13.0782,34.499,21.4595,-5.7671,26.3896,0
37.9735,-21.4097,8.6197,-30.1548,26.9101,20.601,-9.6943,-14.3448,0
69.0104,7.4658,22.6963,-64.7424,29.1907,-2.5974,-22.5424,-18.3628,0
25.1105,10.3252,-19.7586,-11.5552,21.0323,-10.4216,18.0029,3.1055,0
74.785,-19.1957,18.1393,-69.9663,23.1576,17.8584,-14.0062,-4.6017,0
364.2694,-233.1024,-123.4775,-251.2145,362.5485,226.7083,89.612,-268.3551,0
96.701,-23.6523,10.8045,93.1392,79.8264,20.3881,-5.798,76.9608,0
63.1311,37.9477,-4.3548,-50.2648,34.5963,-33.3205,5.4523,7.5448,0
31.7841,22.8555,-9.3588,-20.0067,24.7478,-23.4881,7.6203,1.6428,0
43.1312,-25.0134,-19.8475,28.995,110.6936,16.986,19.3999,107.6485,0
57.2205,46.1921,6.4403,33.1511,57.549,-45.0407,-6.8276,35.1654,0
91.8792,26.0418,13.8346,-87.0185,67.9209,-22.4488,2.7243,-64.0459,0
25.3094,-20.2626,-15.1505,-0.6724,23.6163,16.5131,16.0578,-5.2149,0
136.3143,-28.443,-17.1391,-132.2075,68.7735,28.0679,14.0755,-61.1872,0
183.4357,33.4425,-87.0599,157.9583,178.672,-23.8199,70.2505,162.546,0
30.4007,-5.9002,28.7759,-7.8317,68.5876,1.499,-24.2387,-64.1443,0
36.3258,-30.2758,-20.0685,0.4431,68.25,-25.6925,-25.187,57.9963,0
48.5914,-37.6381,-0.1519,-30.7324,28.8919,-20.9744,15.0239,13.0039,0
29.191,19.7267,-21.4203,2.0357,31.7235,-7.6389,23.3252,20.0988,0
50.4879,8.8815,35.2266,-35.0604,61.3665,6.2908,-29.872,-53.2347,0
67.9649,-63.0094,-18.7408,-17.2576,74.659,59.0036,20.7867,40.7487,0
35.2847,34.3826,7.6234,2.1738,55.8732,-24.3078,-17.0574,47.3286,0
29.4839,6.5499,-25.3643,-13.5296,62.3596,-14.361,19.2164,-57.5605,0
61.8172,24.1022,24.0237,-51.6072,37.3447,-21.0806,-21.5076,-22.083,0
85.7867,-40.5288,-57.3638,49.2561,69.6187,37.8163,-6.3387,58.1077,0
54.7837,37.3465,24.7457,31.53,63.88,-29.687,-20.9084,52.5564,0
25.5365,3.5037,24.3434,6.8732,27.1988,-7.9258,-22.7315,12.6582,0
37.6175,-12.4341,-22.1083,27.7793,52.214,16.1785,12.7725,-47.9731,0
77.3607,-5.83,-24.8017,-73.045,41.4128,7.8039,20.775,-34.9645,0
31.1563,-6.9686,-26.9375,-14.0187,111.1474,7.2914,24.1182,-108.2538,0
47.224,24.1812,28.6396,-28.7254,89.7684,-20.0484,-30.5557,-81.9925,0
34.6801,-13.6024,-31.8724,-1.3553,36.0645,13.1842,29.7522,15.5447,0
28.6911,-1.0373,25.4977,13.1137,23.9944,4.2669,-23.6043,0.604,0
97.9254,-72.2921,33.4752,-56.9442,30.4088,20.3574,-13.271,-18.2798,0
31.2398,11.2569,19.8055,21.3763,21.6333,-9.7243,-18.2386,6.3869,0
122.4984,-29.3153,-61.9919,-101.506,62.347,29.311,4.7218,-54.8245,0
28.5313,24.3273,-5.531,13.843,31.9719,-16.4019,15.7848,-22.4505,0
32.1592,27.257,15.3009,7.5599,24.1987,-19.6457,-13.7567,3.2213,0
50.2478,-38.9648,-21.2127,-23.5926,93.8321,36.4772,19.2702,-84.2766,0
88.4997,-24.6278,-12.2689,-84.1139,26.6301,24.462,-2.293,-10.272,0
102.6653,-20.6332,25.1911,-97.3645,75.196,17.8777,-17.2198,-70.981,0
69.3144,14.4347,-31.1031,60.2389,113.9908,6.5552,27.1506,110.5159,0
36.0614,12.204,-17.8546,28.8565,32.2989,-9.9285,17.7065,25.1223,0
209.2134,34.2744,-39.7318,202.5263,74.3202,-31.494,38.1725,55.448,0
50.6489,8.7295,22.8033,44.3747,31.1754,-13.6542,-15.5583,-23.3111,0
85.3867,-35.9563,-8.0975,-77.0225,32.0644,27.5654,8.4913,-14.006,0
180.5389,-51.9858,-7.4083,-172.7336,144.3951,39.5862,-13.1475,-138.239,0
148.5843,12.8451,-24.157,-146.0436,36.8187,-22.5303,9.6734,-27.4668,0
180.3261,-0.3827,55.5365,-171.5606,62.0756,6.535,-31.8998,-52.8496,0
28.508,-15.7176,21.07,-11.0327,30.1656,11.5161,-22.4357,-16.5523,0
53.4791,-17.1732,22.2946,45.4757,45.8161,1.0546,-21.818,40.2738,0
29.7307,-27.4993,-8.4388,7.5161,23.9778,3.0553,22.7714,-6.8604,0
78.6978,33.3577,-36.4833,61.2337,47.2935,-27.1254,33.0621,20.1936,0
110.0431,45.6783,16.7039,98.7115,95.8874,-45.8246,-12.942,83.2286,0
62.9062,-5.7565,31.0629,54.398,34.3695,15.3375,-24.2152,18.9644,0
38.3503,-29.6799,6.6822,-23.3495,29.8243,18.0995,-17.3041,16.2008,0
29.8637,17.9546,18.4482,-15.1374,26.4197,-18.2635,-17.0114,-8.6636,0
26.9966,-24.4952,11.1836,-1.9309,27.0453,23.5416,-3.7832,-12.7642,0
40.3602,5.0824,31.6906,-24.4709,22.4156,17.8594,-10.7255,8.2743,0
57.9216,-49.553,-13.8017,26.6257,49.5438,26.5383,3.0625,-41.7244,0
51.6812,23.8157,-9.2519,-44.9239,30.3389,-20.0243,8.8185,-21.0169,0
31.5538,20.8103,5.9583,22.958,25.6494,-18.2329,-9.2114,15.5114,0
56.8152,-19.884,9.0398,52.4488,66.228,17.2154,-10.9515,63.0067,0
218.3761,68.408,6.8439,-207.2719,182.7524,-48.5304,-17.603,-175.3093,0
85.1429,-26.4469,-12.7094,79.9271,28.1361,14.9181,17.4646,16.2504,0
33.2174,21.2005,20.2105,15.6674,33.1213,-14.2176,-23.5653,18.4271,0
30.637,23.6266,-3.3173,-19.22,28.3954,-23.0283,2.811,-16.3737,0
126.953,-31.0301,-43.7747,-115.0564,34.8582,11.5292,18.2339,-27.3806,0
47.1592,10.2127,26.0252,37.9787,141.6677,-17.7979,-18.3025,139.3484,0
26.5575,-23.8391,-6.5173,-9.7222,30.1538,20.3109,7.0383,-21.1468,0
148.4085,-26.78,-17.2173,144.9534,74.717,22.8997,20.653,68.0566,0
48.3966,8.2957,25.6692,40.1809,24.839,22.908,-8.2047,4.9883,0
38.0554,27.8771,24.349,-8.8435,34.9407,-19.3672,-23.6081,-16.9831,0
36.4427,-20.6367,-9.0189,28.6506,24.5602,10.5271,18.2032,12.6897,0
38.7675,25.1982,3.2953,29.2765,105.9843,-19.3331,-5.7963,104.0448,0
55.4643,-14.2241,24.5597,47.6528,102.9219,-21.3926,-12.2706,99.9235,0
106.7914,35.1091,-36.9616,-93.8382,38.2256,-7.8979,30.2349,-22.0151,0
39.3454,-9.0541,-23.7239,-30.0543,30.4459,16.9111,11.3274,22.6419,0
62.6225,-21.7232,4.8977,58.5294,22.0039,-20.5451,-4.8793,-6.1858,0
64.583,-23.3508,-15.1644,58.2731,47.863,25.2757,11.2911,39.045,0
184.2111,-101.9673,-111.1727,-105.7215,318.6767,104.9326,99.9184,-283.8315,0
49.7836,-37.3278,10.8773,-31.0922,43.1794,24.3769,-26.06,-24.3126,0
33.5313,4.6304,23.9155,23.0424,67.5534,-6.4019,-20.1193,64.1692,0
30.5023,-17.6729,23.4459,8.2673,28.0537,10.211,-21.2737,-15.1716,0
20.8942,6.8084,-19.0362,-5.2759,36.5082,-10.1598,17.4017,-30.4435,0
119.5708,-28.3093,79.9641,84.2703,182.3711,-15.7868,-61.2223,171.0609,0
115.8418,-11.1991,28.8787,-111.6241,133.9905,3.5905,-24.5919,-131.6655,0
85.5396,37.1936,8.3442,76.577,69.8071,-32.9007,-9.5877,60.8165,0
158.6099,-24.3491,-32.6693,153.2871,72.1434,29.3664,18.4718,63.254,0
39.856,-25.9554,8.9008,28.9068,25.7861,20.4902,-15.6527,-0.2614,0
79.7003,29.6305,-10.1036,73.2946,63.7391,-25.426,10.1233,57.5649,0
29.6646,5.1999,-22.8481,-18.191,23.7304,-3.0043,21.9364,-8.5383,0
51.1451,14.0626,45.8091,17.877,49.8998,-11.9106,-35.5948,32.8805,0
123.2733,-23.5972,0.1471,120.9936,37.2475,23.449,-0.3235,28.9381,0
74.2725,10.9588,28.7992,-67.579,29.5697,-4.3097,-28.6709,-5.8114,0
34.575,5.6793,32.4617,-10.4604,28.2177,-13.2218,-17.9015,-17.3481,0
38.3326,-23.6288,21.5666,21.1175,43.6923,23.9113,-21.0718,29.8872,0
41.0173,33.0916,-10.5392,-21.824,55.3506,-30.3905,-7.8339,-45.5931,0
45.9923,-15.1562,-31.6541,29.7254,58.8929,7.9994,30.8473,49.526,0
70.14,-1.0095,-33.0669,61.848,47.0239,-2.703,21.4859,41.7408,0
76.7963,-9.9302,-24.7382,-72.0214,116.4383,10.0346,23.437,-113.6129,0
151.9438,-47.0829,5.3459,-144.366,60.6813,23.1933,-13.6994,-54.3748,0
55.2307,39.2909,9.5709,-37.6172,35.0628,-27.5839,-8.7532,-19.7968,0
51.8765,24.6992,9.8293,44.5478,45.8496,-26.362,-3.1166,-37.3835,0
54.8885,36.1996,32.0016,26.043,51.137,-25.8634,-33.6531,-28.5226,0
280.1142,111.2359,71.5441,246.925,284.6314,-79.848,-11.986,272.939,0
178.8987,13.2607,-38.0759,174.2961,36.0237,0.3475,26.3727,24.5369,0
38.238,-21.5571,12.4285,-29.034,28.0629,16.6406,-16.0111,15.9456,0
54.7398,-17.253,23.7105,46.2233,57.5216,6.5151,-22.8402,52.3891,0
48.0561,-30.4782,26.0868,26.4565,56.7015,11.2459,25.8546,49.1948,0
101.2536,23.7884,14.719,-97.3127,27.1314,-25.0118,-8.8276,-5.7092,0
115.1638,-33.8619,-52.8375,-96.5622,87.8721,32.2273,41.631,-70.3546,0
55.3582,36.7256,-19.0181,-36.7977,84.063,11.4285,33.68,-76.1684,0
29.4956,-7.0142,26.7302,10.3095,35.1688,6.4922,-24.3785,-24.5028,0
123.7915,6.5156,35.0862,118.5362,78.831,-18.9493,-21.1971,73.525,0
75.525,-18.6726,-31.0712,66.2566,58.2492,3.8563,33.4852,47.5062,0
93.0165,-6.1512,21.7251,-90.2344,59.9054,4.4071,-20.7767,-56.014,0
93.2894,30.1389,-13.1087,-87.3082,141.1725,-21.1446,20.2061,-138.1098,0
152.5556,-44.7594,-14.6886,145.1001,114.4985,44.2662,13.9565,104.6691,0
39.9267,-22.044,-15.5308,29.4448,29.2007,18.8295,15.3253,-16.2254,0
136.5484,-3.0464,42.8384,-129.6189,48.7762,4.7382,-36.6822,-31.7976,0
58.6824,39.4081,5.6736,-43.1096,37.7367,-30.0325,-10.7327,20.1722,0
74.6663,-21.7271,-21.9511,-67.979,39.1979,22.1278,18.1227,-26.803,0
168.0416,48.4558,35.1774,-157.0113,52.011,-0.4449,-47.5249,-21.1267,0
27.921,-12.4217,-19.5064,-15.6456,51.8645,7.5967,19.6826,-47.3794,0
35.4359,-20.1718,16.343,24.1186,32.208,20.5846,-12.615,-21.3188,0
43.8772,13.47,27.1398,-31.7364,97.3428,-19.8171,-12.7402,-94.4489,0
115.1129,-14.2084,19.3873,-112.5754,27.5542,12.474,-20.291,-13.8531,0
92.6713,-14.6154,-25.3675,-87.9252,72.9511,3.2297,26.8451,-67.7552,0
83.2492,24.3978,5.407,79.41,24.389,-20.6445,7.6985,10.4575,0
93.5153,-31.6899,30.291,82.6033,46.1887,27.9,-21.2614,30.049,0
291.1082,51.6238,-28.1596,285.107,208.0246,-49.2303,31.0334,199.7186,0
34.5761,-31.7342,7.639,11.4058,64.2167,20.397,-7.8216,60.3868,0
75.2144,-28.8942,-0.9947,-69.4358,44.6823,16.9142,-12.5476,-39.4078,0
184.53,16.4627,-52.7243,176.0695,100.9214,-21.7038,25.0095,95.3341,0
180.2142,-14.7344,59.5386,169.4557,66.5153,8.7636,-51.2088,41.5347,0
52.865,24.7644,6.6907,-46.2242,27.0564,-13.6064,-20.1825,11.8145,0
94.2501,-38.6293,-85.1188,12.0679,48.3576,7.0652,38.2976,28.6676,0
104.2558,-72.7991,47.6767,-57.4152,63.0208,55.2421,20.9137,21.9669,0
33.3092,5.5453,20.9834,-25.2675,30.0927,-1.9994,-21.1426,-21.3204,0
116.4463,-59.4732,-47.216,-88.2798,191.9836,17.7733,52.7796,-183.7284,0
28.8683,-17.1861,-16.8096,15.983,22.3778,18.0669,11.2787,6.8663,0
29.6083,22.4977,16.9762,-9.0726,54.256,7.1545,-22.3198,-48.9321,0
85.6605,-61.79,19.5722,-56.0058,79.543,9.5694,-61.5709,-49.4422,0
177.6451,-46.3534,44.2477,-165.6844,110.1168,19.8939,-2.0966,-108.2846,0
209.4818,71.6421,-45.2484,191.5793,169.6728,-58.7411,25.6356,157.1024,0
153.0247,-39.3334,-1.5027,147.8756,72.272,37.9316,3.0087,61.4441,0
21.6001,18.2811,-9.1049,-7.0335,20.7979,-19.8002,4.6014,4.3971,0
226.8405,-54.1134,-4.4455,220.2467,103.1386,-33.3352,-35.2068,91.032,0
31.9881,-1.6852,25.4544,19.2995,117.7168,-10.9945,-21.1633,115.2756,0
41.142,28.8892,-28.8816,4.8921,50.682,-22.4371,27.693,-36.0325,0
75.2126,-28.8564,9.3749,68.8211,60.9148,20.6136,-21.8745,52.983,0
68.2849,35.0695,-53.0187,-24.9395,23.3148,-14.6617,-14.8013,-10.466,0
24.8038,22.7764,-4.3901,8.7859,43.8503,-21.3742,-1.356,38.2643,0
46.6886,-1.357,-24.1254,-39.9493,29.3903,0.5393,23.6196,-17.4818,0
91.0935,-38.0593,-34.7129,75.1301,47.8556,26.131,5.4197,39.7235,0
118.2528,9.8143,-36.2822,112.1205,33.8727,-19.7698,16.5995,-21.9311,0
39.632,-9.9585,24.9703,-29.1206,70.5992,24.8305,4.2587,-65.9512,0
49.5012,22.5056,-28.8168,33.3685,56.496,-12.7183,18.2102,-51.9465,0
342.5323,32.583,63.2843,335.0549,124.3648,-69.0028,-12.079,102.7585,0
125.9149,1.6758,-36.8262,-120.3977,32.8439,-1.5184,32.1612,6.4861,0
40.2396,-35.6637,-9.6782,-15.9267,22.2477,13.9654,14.3735,-9.6609,0
106.9402,-94.632,-0.8144,-49.8028,61.8535,31.0028,35.9577,39.645,0
38.6663,-28.094,13.3581,22.9645,70.9029,18.5388,-14.0397,66.9808,0
91.19,-41.4578,0.5393,-81.2193,143.118,39.3171,4.5229,-137.5372,0
142.4121,-16.2707,-48.6277,132.8602,82.9702,7.7255,45.5669,68.906,0
82.8378,27.8372,3.6001,77.9374,31.9908,-26.6568,-6.5492,16.4296,0
110.5681,1.1349,20.6064,-108.625,46.91,0.014,-20.3788,-42.2523,0
85.6521,-21.9395,1.0292,82.7882,91.7458,21.8547,0.0581,89.1048,0
174.0559,41.9931,74.938,-151.3814,140.1999,-49.0044,-42.0122,-124.4571,0
57.1864,12.8678,-36.3853,42.1997,36.0673,-30.8972,-8.6637,-16.4666,0
102.0248,23.1707,8.1596,99.0232,84.5282,-18.5044,-9.7993,81.8937,0
26.5081,-26.1242,1.9982,4.0264,31.0816,20.7704,-0.263,23.1211,0
44.8244,-27.2777,6.7122,-34.9299,26.1865,24.1835,-6.8259,-7.3687,0
159.3612,29.906,2.0157,156.517,31.976,-28.2473,-5.0458,14.1102,0
37.3117,-5.6484,-34.4578,13.1499,42.3362,2.1613,30.3087,29.4799,0
31.7695,20.9102,-22.1871,8.9328,43.6529,-24.2482,15.2831,32.9245,0
159.4038,-77.3164,114.9383,-78.8728,382.7097,81.8729,-102.3721,359.5602,0
25.1387,-23.2683,-6.475,6.9723,83.9229,19.8431,9.0313,81.0416,0
68.1851,13.9426,29.3209,-59.9592,126.9545,-14.8529,-21.2173,-124.2846,0
25.001,-11.9086,-21.4787,-4.6801,30.5864,12.1923,19.4463,20.2167,0
24.2912,-20.7452,-9.2642,8.5948,26.0164,20.0519,1.7873,-16.4797,0
115.6827,-12.3625,-35.2803,109.4758,40.1748,18.159,14.4681,32.7863,0
49.1313,-10.1816,-34.3661,-33.6034,56.6149,8.6244,20.8806,-51.9121,0
37.7246,-24.4894,-27.1768,9.2106,70.1305,20.123,25.7442,-62.0531,0
28.7452,-18.1654,-21.8302,-4.444,31.7344,25.1136,1.0223,-19.3735,0
39.0651,-14.23,26.8325,-24.5684,55.6627,9.6821,-23.6836,49.4336,0
41.5738,37.5974,17.3831,3.5552,40.754,-24.7321,-13.5948,-29.4006,0
55.9284,24.6758,-10.8547,-49.0027,50.1528,-17.221,12.4014,-45.4417,0
56.3991,-21.0179,29.3965,43.3007,63.0456,25.1282,9.0905,57.1023,0
100.6859,-26.4368,-33.1615,91.3185,73.3339,23.7307,35.1243,59.8415,0
48.5131,-38.906,-26.7466,11.156,41.8307,32.7954,-22.9937,-12.0646,0
27.4337,25.9948,5.845,6.5356,25.2187,-24.7591,4.0266,2.5988,0
68.3928,-39.1438,9.2768,-55.3108,108.2396,37.91,-7.3755,-101.115,0
189.0542,-36.8308,-38.0012,181.4962,108.3794,33.8896,39.0492,95.251,0
83.356,-79.9811,13.8275,18.975,78.7832,77.7353,8.7121,-9.3874,0
64.8756,-29.6907,-32.0974,-47.9277,47.8188,13.5868,17.0858,-42.5454,0
69.5574,22.1989,-5.9167,65.6539,33.0188,-19.7871,8.024,25.1858,0
51.7702,-2.4827,-33.9564,38.9994,30.7657,0.6305,23.4445,19.9119,0
51.3543,-17.4235,-43.7985,-20.3809,43.4976,21.9358,37.5598,-0.351,0
35.1688,-27.1159,11.0048,-19.5055,41.5306,24.7795,-12.6792,-30.8222,0
176.2038,-42.2063,-26.1036,-169.0711,106.1424,31.3866,30.0076,-96.8537,0
65.6278,-3.4234,-26.504,-59.9402,43.4735,-2.231,22.8186,-36.9362,0
56.2816,-21.435,-8.4566,51.3483,29.0394,16.4818,12.9768,20.0809,0
79.3882,-9.1459,-36.8925,69.6978,95.4814,7.0613,36.8467,87.8018,0
78.2144,-19.1932,-18.8296,73.4476,45.0045,14.3993,14.514,40.0925,0
26.3732,20.3999,-15.498,-6.2613,26.4881,-23.725,7.4573,9.1174,0
36.7941,-22.4477,22.3198,18.7546,24.3186,15.9953,-16.627,7.6869,0
48.5578,7.4447,31.62,-36.0917,150.3659,-1.3871,-29.7408,-147.3888,0
87.9204,38.3746,-72.5275,-31.5777,71.7146,-38.3558,60.4111,4.7235,0
62.134,-30.8756,-26.6468,-46.8751,34.9677,24.9556,20.6358,-13.1956,0
29.4338,-14.0703,-18.9397,17.5973,21.3115,10.3827,18.3552,3.0768,0
132.5056,32.1461,26.0519,-125.8796,186.2882,-30.9053,-25.8094,-181.8847,0
32.934,6.8684,20.3907,-24.9338,52.0974,-8.8799,-18.4307,-47.9124,0
65.8833,30.3914,-11.6559,-57.2809,166.196,-30.501,8.52,-163.1509,0
49.4859,29.7213,12.0786,-37.6776,26.1959,1.3924,26.1584,0.1507,0
194.9171,54.8416,63.966,175.7653,141.2074,-47.943,-60.7794,118.0969,0
65.9988,25.4845,-1.6332,60.8582,77.7923,-24.204,-0.6607,73.9282,0
96.4043,21.8842,26.443,90.0868,135.4207,-21.7377,-22.5603,131.747,0
39.3875,10.4473,30.2064,23.0175,24.5286,-8.8647,-22.3913,4.6583,0
95.436,32.8992,1.9304,-89.5653,23.7538,-18.782,9.2229,-11.2437,0
31.4871,-15.0664,22.7651,-15.6905,26.3102,9.0449,-24.4428,3.601,0
56.7765,33.9126,-12.6682,-43.738,43.1988,-26.4368,19.8125,27.8333,0
85.871,5.4416,68.2192,-51.8688,34.2374,10.4924,-30.7103,-10.9081,0
36.4279,-17.6362,-27.6921,15.7831,68.0504,4.5976,23.1466,63.8276,0
187.2282,-88.6289,-41.5143,159.6116,68.1383,-14.6957,-54.0423,38.8111,0
65.3097,30.7954,4.2615,57.4356,32.7022,-30.7546,1.2939,11.0415,0
85.3511,-32.8122,-10.9045,-78.0337,41.583,27.3942,13.7058,-28.1222,0
75.5438,-27.6648,-1.1873,70.286,54.1359,24.6848,10.0493,47.1208,0
52.2873,-5.9399,40.9331,-31.9868,35.1378,30.3219,17.6803,-1.6285,0
204.1288,43.91,-32.7597,196.6399,164.3952,-35.6946,14.8281,159.7867,0
31.8516,-29.8851,-10.6535,-2.8118,34.3613,31.1864,3.3698,14.0267,0
29.1588,-24.5209,13.7317,7.7717,27.057,22.8846,-14.3545,1.5238,0
98.3965,23.1281,3.05,95.5911,27.1188,-21.167,3.8593,16.5074,0
107.9942,-44.4487,-96.5833,18.9402,21.0958,0.9214,21.0251,1.4602,0
40.3204,-19.6583,-17.0837,-30.7805,21.0666,5.3385,19.9433,-4.1909,0
193.803,-14.8843,38.6221,-189.3314,104.5734,18.3996,-34.5883,-96.9573,0
44.5098,-5.7125,28.4707,-33.7329,55.955,4.5482,-27.6333,-48.4425,0
24.1148,-19.7866,-12.9993,4.5862,23.971,17.8806,11.4735,-11.1019,0
69.2884,28.9042,5.0137,62.7717,35.8661,-26.334,-2.8186,24.1857,0
25.9612,5.7425,24.4044,6.7402,22.7123,16.807,-13.6929,-6.7733,0
146.2165,49.2924,37.0568,-132.5757,30.4986,18.1786,-11.956,-21.3719,0
100.4002,-54.5039,33.8243,77.2362,202.3202,56.8807,-5.1399,194.0919,0
64.6039,-30.7393,29.596,-48.506,32.2294,20.2696,2.6629,-24.9156,0
46.3573,-18.7571,16.734,-38.9505,64.6994,10.4724,-22.153,-59.8797,0
184.3695,-71.7991,-20.1494,168.6149,69.5864,54.3214,38.3264,20.5558,0
25.4886,3.4684,-22.3972,-11.6621,41.7827,-2.8987,21.5073,35.7047,0
58.8847,-5.3253,27.9177,51.5718,73.7507,7.6109,-23.1186,69.6188,0
23.9391,21.5983,-7.4354,7.1628,21.6124,-20.5107,4.3626,5.2321,0
92.6636,5.521,-41.2283,82.8027,161.9217,-6.8132,37.3573,157.406,0
65.3141,17.1751,26.0925,-57.3596,30.4974,-4.5217,-23.4604,-18.954,0
48.8643,-23.2271,-21.3166,37.3339,34.7138,5.3672,-22.6821,-25.7247,0
81.8154,26.4554,1.8624,-77.3977,23.9418,-21.4713,5.3313,-9.1526,0
26.3244,-3.8381,24.7017,-8.2503,46.1031,-1.1316,-20.4768,-41.2907,0
23.5258,11.3549,-20.1784,4.1665,22.6638,-13.2688,17.8251,-4.4553,0
88.2669,-28.3877,-22.2841,-80.5518,38.397,29.4422,19.7545,-14.7392,0
81.3824,8.2109,-25.7019,-76.7794,96.199,-17.2975,19.9186,-92.5111,0
94.0932,-16.5412,-17.3823,90.9822,39.2236,16.0431,14.134,32.8837,0
28.5301,-9.5711,-20.6546,17.1973,46.8617,14.3899,15.0272,41.9896,0
38.3176,18.6951,-17.482,-28.5151,21.5241,-6.6226,20.0723,-4.0658,0
162.2701,-37.953,-1.9879,157.7568,71.1438,31.387,-4.612,63.6791,0
29.3282,-1.3064,-23.8316,17.0437,25.5605,0.797,22.9831,11.1569,0
79.3559,-27.0925,-74.2031,-7.5673,118.0893,25.0811,42.5252,-107.2736,0
48.3609,32.8317,-3.1642,-35.3672,74.5249,10.2601,-28.2242,68.2062,0
106.8526,-0.1458,41.5521,-98.4423,72.3402,2.5696,-39.5767,-60.4995,0
69.0842,-36.7162,-54.4036,21.5592,64.0065,31.4407,55.6043,-4.0593,0
73.3245,47.9962,-21.9238,50.9136,46.8661,-43.2278,15.9231,-8.6165,0
133.6916,-10.6935,-59.922,119.0312,79.4866,16.5351,34.7871,69.5311,0
31.1526,-25.8968,8.2576,15.2201,30.9921,23.1659,-6.7725,-19.4418,0
67.363,-17.0448,-53.9527,36.5562,34.3585,1.964,21.2769,26.9062,0
37.6238,-8.1792,36.7171,-0.7115,34.2385,8.8317,-28.078,17.4901,0
57.4561,51.0449,20.4534,-16.6516,47.4917,-41.2292,-22.8845,-5.6495,0
29.6642,-10.6167,21.87,16.9986,25.7155,13.7262,-18.7285,-11.0509,0
25.7471,-23.73,-9.1423,-4.0271,38.9887,18.2353,-8.4607,-33.4067,0
68.8942,40.7557,-31.7144,45.6024,24.3303,-17.8173,-10.9996,12.3902,0
56.4262,48.7139,14.256,24.6503,34.4719,-32.8074,-10.2845,2.4942,0
150.5747,-14.2636,-23.3446,148.0686,76.3125,14.3021,19.9669,72.2521,0
45.0584,13.3383,36.4796,-22.8383,35.0694,-27.2136,-1.2523,-22.0843,0
36.9088,-10.744,-33.8208,-10.1478,39.2741,-21.977,8.3432,-31.462,0
37.2635,-28.3228,2.4614,24.09,52.338,22.2194,10.1216,46.2938,0
30.656,22.4715,0.6927,20.841,62.7532,-22.2639,0.4243,58.6694,0
28.0785,-22.2163,-8.5083,14.9146,33.3366,20.4777,11.0444,-23.8749,0
97.96,47.5964,26.0024,-81.5758,54.2376,-37.041,-24.219,-31.3548,0
139.7688,14.0139,-31.5032,-135.4492,147.0008,-2.7435,28.6752,-144.1507,0
42.2473,-15.2537,27.2531,-28.4504,26.6992,7.4549,-24.5986,7.2235,0
84.843,20.5565,26.7394,77.8509,106.2816,-3.3787,-30.9573,101.6169,0
60.452,-22.885,-29.3246,47.6529,100.4426,15.0168,28.8178,95.0407,0
167.402,42.3911,-49.4352,154.2161,173.7034,-25.7781,42.8812,166.3416,0
46.308,7.8524,-27.2321,-36.6222,22.9524,21.6085,1.3032,7.6278,0
65.7165,-20.3449,5.7412,62.2236,31.3348,21.1083,-0.0914,23.1581,0
37.1307,-15.3653,29.9741,-15.6251,36.9051,-16.0506,-20.8866,25.848,0
152.9415,-25.9271,-50.6764,141.9534,57.6161,38.0073,42.2337,9.5587,0
50.3676,-18.0248,16.5927,44.0078,96.7978,16.7716,-17.1285,93.7824,0
48.1274,20.5735,-31.259,30.263,35.5752,-15.7615,25.4829,19.1778,0
56.179,-43.8541,-34.8104,-4.5968,45.3918,20.1845,33.3077,23.3152,0
58.7051,35.0086,44.3903,-15.8172,219.779,-38.1228,-40.5476,212.6155,0
100.1298,37.1679,9.1544,-92.5242,36.9041,-35.8957,8.4552,1.3853,0
72.9755,22.1595,-13.1996,-68.2653,41.1512,-22.1545,-5.4533,-34.2471,0
27.3672,-25.6487,1.7816,9.3775,23.4979,19.3422,12.5056,4.6517,0
67.488,20.728,-50.8521,39.2305,26.8544,26.0422,3.0154,5.8197,0
32.7711,31.0346,4.6776,9.4297,37.7521,-24.7531,3.7508,28.2566,0
168.5922,89.4753,119.7153,-78.0112,128.8844,-93.7604,-88.3421,-3.98,0
44.8381,-35.3799,19.6984,-19.2533,40.5287,35.299,-19.2112,-5.2421,0
59.4431,9.4843,38.6625,44.1446,58.2444,-7.8674,-35.9397,45.1536,0
